spark.executor.cores,spark.executor.memory,spark.default.parallelism,spark.serializer,spark.task.cpus,executorDeserializeTime,executorDeserializeCpuTime,executorRunTime,resultSize,jvmGcTime,Execution_Time
5,11,35,0,2,352.5975,55275953.48999997,1329.8374999999992,1126.7775,124.86249999999988,64994
6,12,18,0,2,351.1325,68156396.9575,1534.1474999999996,1122.9599999999998,234.28249999999989,55946
2,6,10,1,2,711.9428571428571,104546358.2142856,736.3380952380952,1300.9523809523807,105.25476190476176,473228
7,8,39,0,2,377.0125,63626748.00249998,1078.0075000000002,1137.8525,202.4675,46355
3,12,28,0,1,354.8125,57940446.54749997,823.4349999999998,1131.945,181.545,41752
6,7,27,0,2,387.5525,57951167.90499997,860.975,1128.0475,243.11,41680
7,5,39,0,2,362.8675,56018686.99499998,897.1024999999997,1139.2725000000005,215.0,40526
4,12,26,0,1,370.1675,63387952.094999984,1172.475,1129.4725,228.88999999999987,40773
2,6,40,1,1,714.4149999999998,77799187.14249994,1055.8249999999998,1306.8475,175.90749999999986,47311
4,10,13,0,1,353.1775,47598772.08749999,1184.7699999999998,1130.33,261.7549999999998,47317
2,10,39,0,1,371.0225,60891904.48749994,920.5999999999996,1130.34,130.83499999999987,57194
3,8,28,0,1,362.955,61812704.7925,892.7074999999993,1138.4,170.06499999999997,46513
2,5,41,0,2,705.0,101926181.90999994,1472.3749999999995,1134.29,91.8874999999998,72637
7,7,14,1,2,234.215,45464069.87249999,1683.3275,1302.8449999999998,295.74999999999994,58162
7,9,10,1,2,354.0125,50538204.37749998,2032.68,1299.2075,332.46,63492
5,12,17,1,2,364.27,58614445.79749999,802.1274999999998,1302.895,170.35499999999973,48555
4,1,12,1,2,343.3424999999999,45142566.3425,6668.914999999999,1311.525,1003.6799999999996,322662
5,6,35,0,2,363.0324999999999,63648298.53,710.8374999999999,1132.035,128.52749999999986,48599
5,12,37,0,1,377.1875,47553111.38999999,906.925,1130.345,174.76,33589
5,4,25,1,2,337.5875,53500974.13249999,729.6849999999996,1299.4649999999997,118.86249999999976,46569
3,5,26,0,1,729.925,80516601.0075,1085.91,1134.4775,306.1699999999999,41331
2,7,31,0,1,381.24,70590414.96249999,819.1899999999998,1130.2925,130.7324999999999,51629
6,1,9,1,1,358.19,45190875.51249997,14218.975,1330.8175,2171.1475,414496
3,12,37,0,1,354.7975,45939676.77,1693.6274999999998,1132.6950000000002,223.715,65245
3,12,27,1,1,264.04,44275140.265,4053.59,1300.8925,315.22,174995
6,7,12,1,2,305.89250000000004,45154241.52749998,3772.815,1294.9325,177.93999999999997,160538
3,4,19,0,1,761.8025,73417888.62749998,1105.755,1134.9725,302.7924999999999,40413
1,10,46,1,1,342.23999999999995,53059203.1075,550.2974999999999,1301.4625,64.31249999999987,68135
5,8,28,1,2,324.1075,54991677.905,716.0099999999999,1301.8775,167.9774999999997,46316
7,1,30,1,2,414.6575,56592909.66749997,18354.8175,1320.3625,1471.9049999999995,483068
1,6,20,1,1,656.7099999999999,81528523.40749994,930.2975,1296.88,93.97999999999988,119194
7,8,11,0,2,384.4675,57425756.41999997,879.6949999999999,1131.6425,169.48499999999996,42806
6,6,32,0,2,387.815,64260965.08749999,835.7974999999999,1131.5700000000002,224.97,43892
1,6,43,1,1,679.8824999999999,79697901.99749994,616.6924999999999,1305.2575000000002,73.06249999999991,51552
5,2,11,1,1,350.4525,50253747.8875,1671.1724999999983,1320.8524999999995,325.975,75444
1,7,36,0,1,351.97,72167758.65,556.3074999999999,1124.33,72.55749999999992,67969
3,3,15,1,2,675.6724999999999,82329019.58249994,593.1049999999999,1303.255,65.18499999999993,54671
5,11,26,1,2,338.5474999999999,48172392.34,793.5374999999997,1302.5899999999997,130.31499999999977,49139
2,5,18,0,2,678.1375,98066725.55249996,817.9599999999998,1124.25,90.40999999999994,56360
2,10,42,0,2,347.63500000000005,76427256.16499998,621.5749999999999,1129.5849999999998,68.83999999999992,67118
7,11,25,1,2,356.3525,51044093.38249999,833.5649999999998,1301.1875,180.01749999999998,38765
3,8,12,0,2,358.725,69629235.38499999,580.7874999999998,1130.76,74.4224999999999,81729
5,4,23,0,2,346.985,57525789.68249998,693.7324999999998,1134.3225,119.1049999999998,46883
7,11,40,0,2,384.1475,57914953.65999995,921.2125,1137.6650000000002,240.6725,43229
3,3,37,1,1,729.9425,74241889.06249996,1075.16,1317.7375,139.2825,44849
2,2,41,0,2,1083.7949999999998,123063405.6025,947.405,1143.255,129.00749999999994,67521
4,12,20,1,1,384.955,47342126.88749999,2367.337499999998,1305.4175,401.2525,80756
3,6,40,1,2,711.3875,87945183.19999994,1441.235,1306.1125,95.24499999999996,76405
6,5,48,0,2,419.7974999999998,53099440.09999995,3660.345,1139.6799999999998,220.23249999999996,163996
4,1,14,0,2,354.605,57071719.15249996,7018.984999999999,1146.1225,946.8874999999996,297352
2,3,20,0,2,1009.705,113641058.33249998,830.1224999999998,1126.8525000000002,129.37249999999986,54167
6,6,50,1,2,347.09250000000003,50934816.67249997,1048.7975,1310.2099999999998,254.9875,44632
5,7,26,0,1,376.81,50361195.535,983.3325,1135.2175,246.255,36267
7,3,24,1,2,386.405,53492841.29249998,759.3275,1307.25,173.0825,39132
5,3,49,1,1,369.5275,47956852.12499999,990.0425,1316.9649999999997,174.14749999999998,36545
3,10,41,1,2,354.3974999999999,55848834.0925,543.8375,1301.1425,70.22499999999991,65440
5,11,40,0,1,469.6625,46475577.62499999,3128.96,1130.31,427.64,84909
2,1,44,1,1,1043.16,98226549.2925,1029.275,1317.2825,193.2749999999998,45915
2,2,13,0,1,1004.265,104231961.86249997,1004.92,1133.2125,187.20499999999996,44878
1,12,39,0,1,362.64,69273098.04999998,584.9074999999999,1119.25,80.30749999999985,67595
7,6,20,1,1,335.46500000000003,48117294.12499999,1617.5724999999998,1306.8275,237.0199999999999,47338
3,8,41,0,1,350.5025,58575074.06249998,2272.075,1130.2475,249.70499999999996,74111
6,3,18,0,1,382.37,55527574.77249996,1613.8125,1146.6675,212.745,45749
7,10,44,0,2,426.09500000000025,61095993.69999999,3727.375,1138.1650000000002,232.57,162025
3,3,35,0,2,549.0999999999999,87086507.86499994,3526.8725,1131.3325,76.23999999999991,181384
1,5,22,1,1,695.9799999999999,85228118.19999991,938.1849999999998,1303.31,104.07749999999989,66357
6,8,49,0,2,390.355,58745048.63999999,843.4625,1134.6625,216.32999999999996,42231
2,1,16,1,1,1010.355,90785234.3375,1055.6125,1324.325,187.05749999999983,57237
2,12,35,1,2,368.5375,57695070.157499984,1022.5299999999976,1298.77,62.24999999999994,86349
4,8,32,1,2,332.0175,44731118.68249999,1028.5549999999998,1308.56,123.45999999999988,64403
6,8,16,1,1,358.7,46564610.455,2118.3775,1305.0975,246.59250000000003,57153
5,9,30,0,1,467.7200000000001,58750757.78249993,3967.235,1138.105,229.1075,100900
2,4,34,0,2,826.24,83523299.3275,3696.2675,1134.995,110.41749999999982,173576
5,12,47,0,2,395.8374999999999,58542511.449999966,730.3199999999999,1133.4825,131.8099999999998,48075
6,10,45,0,2,385.7125,54987710.587499954,1079.0199999999998,1141.7225,216.93,44541
4,4,26,1,1,330.87,49268685.71249999,943.8675,1313.47,173.6999999999999,41575
4,8,8,1,1,358.65,53937814.42,1048.4649999999997,1355.59,225.20999999999995,40620
7,1,9,1,1,347.185,49905912.77249999,11806.4825,1345.6249999999998,1748.95,307320
4,1,12,0,2,356.985,52289317.08499999,6871.644999999999,1146.245,1008.7124999999996,340647
1,6,29,1,1,656.675,79905476.32749994,739.3224999999999,1300.35,88.77499999999995,66246
5,7,47,0,1,419.4425,45545254.82999999,1703.1950000000002,1135.7825,206.89999999999992,51902
3,4,14,1,2,724.0725,81230136.58499995,1516.5274999999997,1306.7025,83.91499999999985,78121
4,12,21,1,1,344.72,56199699.4625,1925.385,1298.955,282.92,61649
5,4,26,1,1,239.5825,40442460.99,19787.4625,1305.1475,287.34250000000003,432052
4,1,31,0,1,379.57,47005498.855,10106.7575,1139.31,1669.0749999999996,333904
7,11,35,0,2,363.495,59346026.55249997,1041.16,1132.9625,246.215,44746
3,10,41,1,1,387.6975,44680618.62499999,895.0399999999997,1303.2774999999997,212.5425,41785
3,3,15,0,1,685.5400000000001,84179333.71749988,1045.1699999999998,1138.95,159.69,38841
2,12,25,0,2,352.875,64838467.96499999,610.8699999999999,1129.9625,64.67499999999988,67811
7,8,19,1,2,358.79,48853142.78,741.7124999999999,1301.8525,235.8,37804
3,6,42,0,2,667.3025,92888402.50749996,702.5125,1140.7625,76.74749999999989,53213
2,1,8,0,1,1015.355,94935998.75,990.8949999999998,1175.5475,184.45249999999973,44939
1,9,39,0,1,370.07,72227395.81749997,607.6625,1131.5125,76.07999999999996,69856
3,12,43,1,1,341.6775,49751531.60999999,900.1574999999999,1307.605,228.0,43565
1,4,22,0,1,1120.415,121849527.69999996,1347.2924999999996,1135.015,158.9624999999998,78778
5,1,41,0,2,381.1675,65386393.32249999,6826.52,1151.2050000000002,947.0224999999998,316249
5,4,50,0,2,363.0525,48418348.0275,1298.8749999999998,1145.9499999999998,138.3949999999997,66469
5,4,47,1,2,359.7725,57162621.637499966,1263.2274999999995,1310.47,160.22999999999962,62068
7,12,8,1,1,516.53,42567500.6025,5289.1325,1348.8925000000002,509.7924999999999,136163
3,10,11,0,2,352.9125,71486632.03249998,586.8849999999999,1121.2025,82.78249999999986,80706
2,12,38,0,1,319.2974999999998,57891807.62499996,3597.6475,1133.6375,133.73999999999992,181592
7,5,33,0,2,297.03000000000003,44134294.54749999,3572.345,1133.3,139.75999999999996,157316
6,12,22,1,1,348.505,44900880.6425,1108.2175,1296.14,242.25,33568
4,7,29,0,2,398.5975,67712684.3025,672.9824999999998,1127.765,131.6199999999999,45680
6,1,23,1,2,351.52750000000003,51815812.385000005,8522.819999999998,1316.1150000000002,1448.6674999999996,370944
3,1,41,1,1,747.2149999999999,77618537.96499999,4585.539999999999,1319.7025,525.5374999999997,219773
3,1,49,1,1,712.39,70049989.08249997,4835.4425,1324.06,492.4324999999998,157881
6,7,45,0,1,386.0625,51005878.10999999,1234.65,1139.395,287.36,36835
3,1,36,0,2,679.37,97410787.44499996,4277.9375,1150.775,476.8949999999997,150852
2,3,43,0,1,1154.02,102443638.84249996,1101.265,1144.8449999999998,247.38999999999996,49460
6,8,48,0,2,360.98,56944066.49999996,806.1749999999998,1137.6725,151.89749999999998,41590
5,8,40,0,1,403.18,60869745.707499966,1155.6625,1127.875,267.1825,41899
7,1,17,1,1,361.89,46908290.21749998,10194.999999999998,1317.995,1655.355,284211
7,9,10,1,2,349.14250000000004,46183013.7525,1933.9175,1309.4075,339.69,62732
7,11,34,1,2,339.6825,46846854.9125,1480.5874999999994,1302.3249999999998,234.68999999999969,54094
1,6,48,1,1,714.49,85583509.97249992,815.2699999999999,1310.0125,87.06249999999996,66525
7,7,8,0,1,373.075,49411359.01749999,1292.839999999999,1166.2575000000002,246.15249999999983,42136
3,3,35,1,1,688.0975000000001,74959610.13499996,1067.985,1314.0700000000002,171.0025,49474
5,9,37,1,2,331.9,47099209.57749998,1462.6699999999996,1302.3425,172.61499999999984,70685
3,2,49,1,2,532.4475,74796965.72499998,3646.0825,1314.5549999999998,100.05249999999997,200638
3,2,34,0,2,575.115,86138253.68249999,3537.695,1143.44,82.93749999999993,180949
4,6,20,0,1,384.7275,53065297.822500005,1003.1899999999998,1130.0825,256.8175,40714
5,1,8,1,1,342.2925,51624940.66499998,10053.319999999998,1368.325,1642.6625,243729
3,9,39,0,2,351.6425,73065315.91999999,710.025,1127.02,90.715,75797
4,1,15,1,2,321.995,49527294.01749997,6607.327499999999,1316.9375,926.4749999999996,273722
7,10,27,0,2,398.75,49334138.60249999,906.3874999999998,1130.275,186.94249999999997,40822
5,11,29,0,2,424.4974999999998,58635533.747499965,754.9749999999998,1129.7975,174.05249999999964,52577
2,1,29,0,1,1017.4425,100118205.17499998,914.7625,1143.6675,184.7074999999998,43979
7,1,41,0,2,359.3,65140376.81749997,10456.627499999997,1156.995,1400.195,360097
4,7,50,1,1,293.5424999999999,49347746.6,3862.1,1308.3149999999998,205.5725,98938
7,4,10,0,2,319.34000000000003,42554028.52,3821.1175,1135.5275,239.80249999999995,162469
2,3,17,1,1,1032.1475,85088601.7525,2008.18,1316.3200000000002,225.22249999999968,79664
4,10,27,0,1,387.36,65425214.88,1850.415,1124.9375,210.0425,60003
5,5,32,0,1,441.25,58175491.699999966,3779.9075,1137.3875,255.685,99255
2,7,32,0,1,318.85,61518963.55999999,3657.76,1126.945,154.92749999999984,211881
6,3,34,0,2,405.26,62465756.075,826.655,1148.675,203.43,41096
4,4,26,0,2,260.8575,61165821.664999984,704.1399999999998,1128.8425,118.9399999999998,48037
6,1,27,0,1,458.7125,69593078.72999987,20037.1025,1145.9,1680.41,598508
2,9,14,1,1,372.275,51086021.3325,4048.8725,1296.9325,206.43999999999977,135542
6,12,12,0,2,364.0925,58345133.30249995,891.5724999999999,1127.0675,241.41999999999996,41104
4,10,26,1,1,361.9625,51587738.29999998,1006.9099999999996,1302.4775,262.1574999999999,40178
7,10,29,0,2,381.1525,54123402.30999998,843.3474999999996,1134.2575000000002,201.28499999999983,40089
7,10,33,0,2,387.5525,56329626.56249996,871.1574999999999,1130.8674999999998,213.77499999999992,43081
5,12,22,1,2,351.93499999999995,50900179.24499999,709.3424999999997,1298.16,137.77999999999972,47321
2,1,49,1,2,1006.2875,98768929.3025,2015.469999999998,1325.42,172.08499999999987,175531
3,11,47,1,1,348.6625,52788004.77249996,836.0024999999999,1305.07,184.4575,39419
2,11,19,0,1,369.53,63086052.017499946,725.4649999999998,1124.2575000000002,123.55249999999978,48855
6,10,10,0,1,382.85,49128684.24999999,1023.1575,1137.8925,245.15,32225
5,12,24,0,2,360.3625,62985058.92499999,710.7549999999999,1127.7274999999995,159.2474999999998,46820
4,9,37,0,1,365.8475,51812318.9725,1019.0825,1132.3974999999998,257.2225,38623
7,5,26,0,1,383.205,50214839.145,1109.3325,1142.0825,176.46999999999997,34451
4,12,16,1,2,351.44500000000005,53210015.134999976,731.4074999999997,1295.6574999999998,143.6924999999998,47695
4,9,17,1,2,330.86749999999995,49826982.94749997,707.4074999999999,1302.215,152.59999999999977,45955
4,4,44,1,2,351.06,56957527.49249997,856.3625,1309.5625,133.52499999999984,53319
2,9,19,1,2,334.7875,59325828.665,590.635,1301.2424999999998,78.35499999999996,66653
3,8,8,1,1,355.0375,44948610.65249999,824.6399999999998,1353.23,237.79,39861
1,9,33,1,1,334.5175,57103179.53,619.4599999999998,1300.6899999999998,109.34999999999977,76928
4,8,32,0,1,382.4375,63455700.72750001,914.725,1131.645,205.295,40320
3,9,11,0,1,415.8975,55617313.34749997,885.8074999999997,1127.1675,187.48,41683
2,12,40,1,2,333.095,52859761.36999999,522.875,1301.6325,58.53749999999995,65718
1,4,36,0,1,970.4899999999998,117781169.29,987.7599999999992,1143.1775000000002,94.52999999999994,63996
4,5,31,1,1,378.045,45904053.42249999,1140.6875,1309.5375,201.27749999999995,46086
2,6,46,1,1,712.3475,77704309.52499993,1245.53,1316.625,212.20999999999967,50137
2,11,46,0,2,352.81000000000006,74308248.34999998,1519.1974999999995,1127.4399999999998,57.91749999999995,103214
6,2,30,1,1,289.995,46678539.20499998,14555.079999999998,1308.98,586.4174999999998,429476
2,2,9,1,1,997.1774999999998,89547908.31749997,1072.5425,1345.625,165.48749999999987,46281
7,8,14,1,2,373.94,46816115.46999999,858.4699999999999,1303.625,211.50499999999997,41551
1,12,47,0,1,368.98,71499434.59749998,588.1474999999998,1137.1125,74.91999999999993,68265
7,4,49,1,2,354.11,53179578.86749999,869.39,1314.2275000000002,180.6525,41676
3,6,40,1,2,681.6049999999999,77640476.42749995,667.2024999999999,1306.2949999999996,83.44499999999991,52909
7,8,33,0,1,377.1825,49576647.68749999,1267.545,1131.7275,257.14,37179
5,11,9,1,2,332.4774999999999,51179480.22499998,650.7549999999998,1329.875,125.93999999999978,45196
5,2,12,1,1,361.33,52718002.20999995,1356.5774999999996,1311.8674999999998,288.19999999999993,88721
3,4,34,1,1,698.63,69424705.40749997,1269.195,1307.7525,253.04249999999996,42749
7,6,46,1,2,337.0875,51668428.61999999,787.6849999999997,1308.6925,163.93499999999997,38629
5,2,42,0,2,352.975,57952889.74249995,1077.0024999999998,1143.9975,174.01249999999993,70956
3,9,45,1,1,349.495,56633788.645,945.1849999999998,1302.4199999999998,245.85499999999996,44336
3,7,44,0,2,359.12749999999994,74637575.04749998,589.7524999999999,1134.875,59.469999999999935,67589
1,8,49,1,1,358.99249999999995,56655076.1775,553.1174999999998,1299.1774999999998,82.71749999999997,65447
5,10,35,1,1,385.8225,51019630.392499976,1084.2424999999998,1309.0375,260.8,38676
4,4,41,0,1,402.8875,56648298.759999976,1015.86,1135.1650000000002,203.11249999999987,40019
4,10,12,0,1,392.67,50840765.13499998,1000.215,1137.4024999999997,213.75,38400
2,6,49,0,1,668.235,87417335.69999999,1034.1249999999995,1143.2475,184.6899999999997,46826
2,8,32,0,2,361.0,65327853.55999999,581.1749999999998,1127.59,69.50499999999997,68448
2,5,33,0,2,731.9974999999998,95174051.26249996,642.9224999999999,1132.6125,84.61999999999986,54141
7,2,13,0,2,385.565,51567394.27499999,2439.48,1147.54,439.075,117230
6,10,34,0,1,394.76,46530104.30749999,1100.5475,1144.8224999999998,253.1,41292
3,5,44,0,1,700.28,76324810.8125,1315.8199999999986,1132.1125,246.6449999999999,49894
1,8,44,0,1,347.755,76239507.58,1372.5475,1130.23,75.21499999999985,107029
7,2,38,1,1,317.89250000000004,44301710.56749999,11696.81249999998,1314.97,358.7199999999999,427741
1,6,13,1,1,667.98,78873616.81249994,3999.0325,1304.235,93.92999999999984,145488
7,8,41,1,2,359.4925,48574073.23499999,969.5875,1302.2599999999998,183.785,43589
7,4,30,1,1,386.18,50966760.05499999,1134.9325,1309.1875,205.35,35111
5,6,22,0,1,403.8325,58197792.899999976,958.2675,1131.7475,220.35,36176
7,3,37,0,1,360.9875,54424521.04999995,1061.56,1144.02,212.83,33182
3,11,43,0,2,386.29,71737735.70749998,621.9424999999999,1135.7325,56.68999999999996,74038
1,12,49,1,1,239.4025,55110946.12499999,566.615,1306.3524999999995,78.11999999999996,72164
6,1,22,0,2,467.215,47722224.49499999,14929.132500000002,1141.735,1487.5199999999998,612252
2,5,12,0,2,646.2349999999999,99098275.57749996,4181.959999999997,1132.755,89.70999999999994,149205
3,1,28,1,1,842.1324999999999,96076341.28499992,20143.7075,1321.4225,685.3349999999998,619242
4,9,41,0,1,424.0825,51797642.93749999,1038.7075,1129.8475000000003,249.3275,45631
1,10,30,0,1,357.985,65924759.96249999,579.5474999999999,1128.2675,77.31749999999997,69920
3,2,14,1,2,674.52,82953845.16249995,1023.1174999999984,1308.8849999999998,63.33249999999994,65248
6,9,37,0,1,370.87,54885282.532499954,1675.5549999999998,1140.59,243.25,46612
4,8,24,1,1,371.0675,52778311.20999999,1471.3399999999997,1301.6325,203.16999999999996,51041
5,4,31,1,2,296.6675,44982326.587499976,6757.19,1309.7875,226.37749999999988,276506
2,6,12,1,2,665.93,79548554.23749995,872.1449999999998,1297.0274999999997,90.73499999999994,141449
7,7,17,1,2,383.1950000000001,45628912.28,1324.36,1301.51,233.03749999999985,53754
3,10,16,0,1,381.415,62802956.844999984,920.355,1124.0775,230.5449999999999,44175
7,9,27,0,2,374.5075,66064559.30749997,754.2574999999998,1130.505,212.35,39015
3,11,8,1,1,364.165,48068092.77499999,886.2025,1358.37,263.67,40666
1,7,15,0,1,358.4075,69059687.0725,586.6574999999999,1122.58,96.4099999999998,66838
6,7,45,0,1,375.7725,47694062.0625,1038.6675,1139.2199999999998,215.0275,32434
3,10,38,0,1,377.145,64317866.71249999,990.3,1135.3974999999998,220.245,43391
7,12,42,1,2,412.8524999999999,53339002.29249997,823.1849999999998,1302.0875,196.0375,42312
2,12,16,0,2,378.2775,71274687.19499998,611.9024999999999,1123.9375,83.08499999999995,66923
6,7,13,0,2,382.36,63865094.97249997,1015.3425,1131.4325,208.65499999999983,44293
4,11,18,0,2,369.44,58208596.802499965,671.4799999999998,1124.7875,131.98999999999978,44402
6,7,32,0,2,393.77,58641345.24999996,959.5825,1129.725,172.59499999999997,42722
2,1,23,0,2,1133.58,116351150.28749998,1208.237499999998,1136.13,133.1624999999999,113507
1,4,13,1,1,1070.57,105596408.17749998,945.6274999999998,1304.0949999999998,112.00749999999988,61811
2,3,15,1,2,1008.9925,107502968.56749997,888.1449999999999,1307.61,112.9574999999999,65518
2,2,34,0,2,1130.4599999999998,113563471.915,1024.9724999999994,1141.3574999999998,116.06999999999994,67242
5,3,46,0,2,382.16,54695476.99999996,926.3374999999996,1137.7425,169.28499999999963,68414
4,10,30,1,2,364.86,51019362.38249999,842.8699999999999,1303.73,145.2249999999999,65909
6,10,24,0,1,384.4675,48544967.4175,1779.6174999999996,1129.3175,237.21249999999995,50664
6,4,40,0,2,451.7175,56154479.827499926,3607.435,1136.1,152.50749999999988,107359
7,4,38,1,2,374.1075,50530598.7325,882.5624999999998,1304.8049999999998,239.1625,43774
1,9,20,0,1,356.785,76503590.625,587.4525,1124.39,65.97749999999992,67698
4,11,28,0,1,431.0475,56687592.99249997,897.9275,1129.465,265.8974999999999,37107
5,4,19,0,2,378.285,59927020.002499975,648.7099999999998,1129.48,112.83999999999985,45852
3,4,23,0,2,688.2524999999999,92345689.35999994,770.4674999999999,1126.09,74.81249999999991,58450
5,6,33,0,2,393.1549999999999,58539794.01499997,656.7474999999997,1129.265,132.4224999999998,47115
6,7,14,0,2,375.91,54930243.255,825.57,1123.94,213.80999999999997,41883
4,1,21,0,1,364.9225,59590470.0825,8793.4825,1148.75,1529.3024999999998,229622
5,7,9,1,2,352.27,59832164.71249996,637.4599999999999,1335.2424999999998,114.51999999999978,44305
2,10,40,1,1,380.165,61691839.11999998,789.5799999999997,1305.605,192.8074999999996,48485
5,1,49,0,1,366.7775,55630969.872499965,10056.9575,1146.405,1637.3074999999997,253906
5,10,36,0,2,387.06,60718004.56499996,768.1049999999999,1135.39,146.02999999999983,51671
2,11,13,1,1,342.5925,48702847.55999999,688.0774999999998,1303.275,145.17749999999964,45442
4,12,27,0,2,375.2025,56990180.36999998,668.0049999999999,1132.79,114.93499999999992,45169
4,9,12,0,1,385.005,62348376.31749992,957.16,1133.1975,237.95,36764
7,10,35,1,2,347.84000000000003,54410037.09,823.9424999999998,1305.37,189.7999999999999,40260
4,9,43,1,2,368.76,54344322.9175,734.0824999999999,1303.4699999999998,133.4849999999999,50056
2,7,14,1,2,345.32,55438700.00249998,577.5199999999999,1295.9425,65.12749999999993,64129
4,11,8,0,1,420.6875,65381760.9625,842.6,1170.4675000000002,220.0875,38171
3,10,23,0,2,366.195,72800544.86749996,578.6524999999998,1118.1575,79.37499999999986,69715
4,9,30,0,1,384.98,59039240.0925,980.1125,1131.015,249.64999999999984,38360
6,1,35,1,2,350.02750000000003,47687862.93249999,8008.6174999999985,1313.855,1375.7475,280392
5,9,33,0,1,415.3125,52955931.05499999,911.7825,1132.6625,246.3925,34710
6,6,18,0,2,366.995,59007341.517499946,997.7274999999996,1129.705,194.08999999999972,47825
4,4,44,0,1,381.5675,54419710.84999997,1072.4275,1139.5849999999998,196.6925,45719
6,2,40,1,2,353.0825,46952015.13,1815.9425,1314.4625,287.57499999999993,97854
4,2,16,1,2,361.17,49966555.62749998,679.9549999999999,1309.355,145.64999999999992,55941
6,12,49,1,2,353.145,50818288.1225,954.0999999999998,1306.925,201.95499999999996,42314
2,6,33,0,2,701.5124999999999,91983783.16249996,725.635,1129.3875,57.572499999999934,62624
2,7,28,0,1,359.5625,65960480.8525,1112.1549999999995,1127.795,167.99749999999992,65194
4,7,39,0,1,404.685,55483424.61249999,1714.225,1128.89,202.9275,58053
5,7,9,1,2,286.4175,58996690.42999996,3608.9425,1336.5324999999998,165.93249999999975,173856
3,5,48,0,1,607.3475,77076681.2025,3819.835,1131.86,194.7375,101778
5,6,32,0,2,380.53,67603810.0075,2274.2299999999973,1135.775,97.28999999999988,120255
4,1,42,0,2,363.88,71470441.43999997,9089.239999999996,1149.7774999999997,985.4149999999996,328847
2,9,48,1,1,283.505,52585965.42249999,20384.3275,1309.4824999999998,240.4699999999996,459965
5,7,24,1,1,368.44,50838723.832499966,1061.5849999999998,1307.415,235.9774999999999,36645
2,7,46,1,1,374.5124999999999,50785154.41749998,733.3949999999998,1303.77,184.3849999999997,46787
2,10,36,1,1,356.965,53759586.41749997,662.1599999999997,1304.37,112.85249999999982,47090
2,4,19,1,1,1105.8049999999998,92501364.175,1131.4725,1308.635,225.47499999999985,50466
4,7,12,1,1,356.8875,49039911.72749999,1029.0549999999998,1305.3625000000002,206.42,38854
4,1,46,0,1,369.1725,58066763.49999996,9409.042499999998,1156.605,1626.64,266656
4,2,11,1,2,374.07749999999993,49313573.7925,951.0724999999996,1312.145,247.4824999999996,99239
3,6,49,1,2,739.4024999999999,86501757.41749993,699.4324999999999,1304.875,67.09999999999994,57229
4,1,37,1,2,354.355,51347760.08499998,7098.647499999997,1319.3725,949.7799999999996,285688
5,4,49,1,2,518.04,89201732.61749993,2328.134999999997,1311.245,202.82749999999984,163912
1,11,32,1,1,255.94499999999988,52113388.95499997,3518.3175,1296.1625,71.07499999999989,253050
3,5,23,1,1,689.545,73812209.28499995,1229.8325,1312.12,253.065,42788
4,2,35,1,1,353.585,53029188.04749999,1046.1999999999998,1317.3974999999998,250.2824999999998,91372
2,11,29,1,2,322.985,56695398.56499998,557.0324999999999,1295.4174999999998,57.71999999999996,67557
2,5,30,1,1,660.8549999999999,76479222.22749995,1267.2849999999996,1303.995,182.2124999999997,48928
2,8,8,0,2,367.675,71327834.37749998,584.035,1168.4625,80.20499999999996,67391
4,10,48,0,2,360.125,69466931.74499997,729.8299999999999,1132.8849999999998,137.3099999999998,49081
3,6,14,1,2,710.6899999999999,84308752.67249992,720.4749999999999,1303.41,104.57999999999988,56835
7,9,13,1,2,351.7575,56733356.35999998,844.8724999999997,1303.6699999999998,223.58749999999992,66601
7,5,19,1,2,374.5425,50668980.27999998,795.9024999999999,1303.3749999999998,158.71499999999995,40069
4,10,12,1,1,349.865,49123248.07749998,889.0249999999999,1301.3325,183.66999999999996,38468
1,5,42,0,1,707.6075,95685343.07499994,823.6474999999998,1134.925,59.23499999999997,61612
6,8,35,0,2,400.23,54637099.57999998,832.8974999999998,1128.6625,232.2,40476
4,1,27,0,1,366.3875,49976254.20749997,9712.212499999998,1141.0975000000003,1522.4199999999996,272559
5,3,48,1,2,364.63499999999993,54838096.07249999,689.6849999999997,1313.1975000000002,146.1924999999998,48731
1,4,31,1,1,1077.035,104767536.46249998,856.6450000000001,1304.105,116.48749999999988,55505
3,4,44,0,2,682.2175,91377197.93499996,768.1249999999997,1131.025,95.98249999999976,64236
5,6,17,0,2,363.6325,57538182.60999996,899.9974999999997,1121.9125,149.2149999999996,53518
7,3,49,1,1,373.0775,49157402.99249999,1177.1624999999992,1320.54,224.8475,41554
3,1,42,1,1,994.8775,101439219.39499985,21302.22999999999,1327.6025,635.7124999999999,578165
6,11,17,1,1,344.54,47787667.49749998,963.1675,1303.3200000000002,222.85,30708
6,11,19,0,1,462.61,40729860.99999998,2642.0824999999995,1132.0025,414.1725,73614
6,9,19,0,1,381.835,60190936.85249996,1176.0375,1124.88,264.2075,35812
7,10,12,0,2,369.8325,65390624.25749998,981.5374999999998,1126.575,259.06749999999994,44989
6,12,13,1,2,386.3425,52856057.54749999,803.3324999999999,1305.985,208.3075,40725
3,10,38,0,2,363.16,72109795.49999997,587.865,1124.2775,76.90249999999996,67634
4,7,25,0,2,361.9275,69116434.25249997,734.8724999999997,1124.8725000000002,131.74499999999983,50417
